"row ID","ID","DemAffl","DemAge","DemCluster","DemClusterGroup","DemGender","DemReg","DemTVReg","PromClass","PromSpend","PromTime","TargetBuy","TargetAmt"
"Row11832","0029782961",8.0,36.0,"48","F","F","South East","London","Gold",6000.0,3.0,1.0,1.0
"Row11833","0029783615",10.0,74.0,"04","A","F","South East","S & S East","Platinum",30158.67,11.0,0.0,0.0
"Row11834","0029783968",4.0,45.0,"24","C","M","South East","S & S East","Silver",3000.0,9.0,0.0,0.0
"Row11835","0029784476",17.0,43.0,,,"F","South East","London","Silver",35.0,2.0,1.0,2.0
"Row11836","0029786851",12.0,,"22","C","F","South East","London","Gold",6053.339999999999,4.0,1.0,1.0
"Row11837","0029787181",8.0,38.0,"44","E","M","North","Yorkshire","Tin",0.009999999999999998,8.0,1.0,1.0
"Row11838","0029788056",7.0,68.0,"45","E",,"Midlands","East","Gold",12000.0,12.0,0.0,0.0
"Row11839","0029788080",9.0,63.0,"19","C","M","Scottish","N Scot","Gold",7500.0,3.0,0.0,0.0
"Row11840","0029788722",8.0,68.0,"16","C","F","Midlands","Wales & West","Gold",12000.0,18.0,1.0,1.0
"Row11841","0029790077",12.0,66.0,"27","D","F","Midlands","Wales & West","Gold",16971.35,17.0,0.0,0.0
"Row11842","0029790956",,61.0,"08","B","F","North","Yorkshire","Silver",500.0,9.0,0.0,0.0
"Row11843","0029791065",15.0,58.0,"53","F","F","Midlands","Midlands","Tin",0.009999999999999998,5.0,1.0,2.0
"Row11844","0029791820",3.0,,"19","C","F","South East","S & S East","Gold",6053.349999999999,7.0,0.0,0.0
"Row11845","0029792363",4.0,,"35","D","F","South East","S & S East","Tin",0.009999999999999998,1.0,0.0,0.0
"Row11846","0029792398",10.0,55.0,"52","F","F","Scottish","C Scotland","Silver",3000.0,7.0,1.0,1.0
"Row11847","0029795346",10.0,38.0,"19","C","M","South East","London","Tin",0.009999999999999998,9.0,0.0,0.0
"Row11848","0029796660",8.0,48.0,"12","B",,"Midlands","Wales & West","Gold",12000.0,4.0,0.0,0.0
"Row11849","0029800145",4.0,,"12","B",,"North","N West","Gold",5400.0,18.0,0.0,0.0
"Row11850","0029800226",5.0,41.0,"05","B","M","South East","London","Silver",50.01,8.0,0.0,0.0
"Row11851","0029801133",,59.0,"45","E","F","North","N West","Tin",0.009999999999999998,5.0,0.0,0.0
"Row11852","0029802326",11.0,43.0,"33","D","M","Midlands","Wales & West","Silver",240.0,1.0,0.0,0.0
"Row11853","0029804043",6.0,56.0,"36","E","M","Midlands","Wales & West","Silver",0.019999999999999997,10.0,0.0,0.0
"Row11854","0029804396",9.0,33.0,"50","F","F","North","N East","Tin",0.009999999999999998,8.0,1.0,1.0
"Row11855","0029804671",7.0,77.0,"04","A","U",,,"Silver",3000.0,1.0,0.0,0.0
"Row11856","0029811686",4.0,45.0,"34","D",,"North","N West","Tin",0.009999999999999998,5.0,0.0,0.0
"Row11857","0029812836",8.0,53.0,"53","F",,"North","Yorkshire","Silver",280.0,1.0,0.0,0.0
"Row11858","0029813956",5.0,51.0,"27","D","M","North","N East","Tin",0.009999999999999998,8.0,0.0,0.0
"Row11859","0029816084",5.0,73.0,"23","C","F","North","Yorkshire","Platinum",22053.35,11.0,1.0,1.0
"Row11860","0029819539",11.0,43.0,"27","D",,"South East","London","Tin",0.009999999999999998,7.0,0.0,0.0
"Row11861","0029819814",8.0,49.0,"22","C","F","South East","London","Tin",0.009999999999999998,4.0,0.0,0.0
"Row11862","0029820073",,67.0,"37","E",,"Midlands","East","Silver",2000.0,9.0,0.0,0.0
"Row11863","0029822580",,66.0,"10","B","F","South East","S & S East","Gold",6000.0,2.0,0.0,0.0
"Row11864","0029822769",3.0,59.0,"19","C","F","South East","S & S East","Gold",6053.36,21.0,0.0,0.0
"Row11865","0029824281",12.0,55.0,"32","D","M","North","Yorkshire","Gold",6000.0,3.0,1.0,1.0
"Row11866","0029825016",13.0,77.0,"18","C","M","Midlands","Wales & West","Gold",6053.349999999999,21.0,0.0,0.0
"Row11867","0029825547",6.0,34.0,"21","C","F","South East","London","Tin",0.009999999999999998,5.0,0.0,0.0
"Row11868","0029825598",7.0,67.0,"25","C","F","North","N East","Tin",0.009999999999999998,9.0,0.0,0.0
"Row11869","0029827566",22.0,31.0,"48","F","F","North","N West","Silver",2000.0,4.0,1.0,3.0
"Row11870","0029829518",5.0,45.0,"52","F","M","South East","London","Gold",6053.349999999999,6.0,0.0,0.0
"Row11871","0029829747",10.0,68.0,"11","B","U","Scottish","C Scotland","Gold",7928.889999999999,8.0,0.0,0.0
"Row11872","0029830060",,71.0,"18","C","M","Midlands","Midlands","Gold",10000.0,4.0,0.0,0.0
"Row11873","0029832322",11.0,74.0,"16","C","F","Midlands","Wales & West","Gold",12053.349999999999,17.0,0.0,0.0
"Row11874","0029832578",7.0,57.0,"14","B","M","Midlands","Midlands","Silver",150.0,7.0,0.0,0.0
"Row11875","0029834376",7.0,47.0,"25","C","M","Scottish","C Scotland","Tin",0.009999999999999998,8.0,0.0,0.0
"Row11876","0029835569",7.0,50.0,"53","F","M","Midlands","Midlands","Gold",6000.0,4.0,0.0,0.0
"Row11877","0029836174",7.0,63.0,"24","C","F","North","Yorkshire","Gold",12000.0,8.0,1.0,1.0
"Row11878","0029837480",8.0,63.0,"30","D","F","South East","S & S East","Gold",10000.0,4.0,0.0,0.0
"Row11879","0029843642",6.0,72.0,"41","E","F","North","Yorkshire","Gold",6000.0,2.0,0.0,0.0
"Row11880","0029845947",10.0,77.0,"26","C","F","South East","London","Gold",6000.0,10.0,1.0,1.0
"Row11881","0029846536",7.0,33.0,"16","C","F","North","N West","Tin",0.009999999999999998,,1.0,1.0
"Row11882","0029847540",,34.0,"42","E","F","South East","London","Gold",6200.0,1.0,1.0,1.0
"Row11883","0029848199",9.0,34.0,"44","E",,"Midlands","East","Tin",0.009999999999999998,8.0,0.0,0.0
"Row11884","0029849497",,40.0,"04","A","F","Midlands","Wales & West","Tin",0.009999999999999998,5.0,1.0,1.0
"Row11885","0029849918",4.0,63.0,"38","E",,,,"Gold",8000.0,4.0,0.0,0.0
"Row11886","0029850878",13.0,58.0,"32","D","F","South East","London","Tin",0.009999999999999998,9.0,0.0,0.0
"Row11887","0029851823",,,"32","D","F","Midlands","Midlands","Gold",12500.0,13.0,1.0,1.0
"Row11888","0029854709",10.0,39.0,"34","D","M","North","N West","Silver",50.02,8.0,1.0,1.0
"Row11889","0029854881",,66.0,"51","F","M","North","N West","Gold",12000.0,2.0,0.0,0.0
"Row11890","0029855543",8.0,63.0,"24","C","F","Midlands","Wales & West","Gold",15000.0,4.0,0.0,0.0
"Row11891","0029857333",6.0,74.0,"24","C","M","North","Yorkshire","Silver",3000.0,8.0,0.0,0.0
"Row11892","0029858682",4.0,57.0,"47","F","F",,,"Silver",50.0,9.0,0.0,0.0
"Row11893","0029859549",8.0,60.0,"12","B","M","South East","S & S East","Gold",6000.0,2.0,0.0,0.0
"Row11894","0029859751",7.0,51.0,"25","C","M","North","N East","Silver",1000.0,9.0,0.0,0.0
"Row11895","0029862043",17.0,66.0,"18","C","F","South East","London","Silver",2600.0,4.0,0.0,0.0
"Row11896","0029865115",7.0,51.0,"17","C","F","North","N West","Silver",3000.0,8.0,0.0,0.0
"Row11897","0029865751",11.0,64.0,"28","D","M","South East","London","Gold",6000.0,1.0,0.0,0.0
"Row11898","0029866294",3.0,55.0,"14","B","F","Midlands","East","Gold",8409.419999999998,5.0,0.0,0.0
"Row11899","0029867525",2.0,66.0,"09","B",,"South East","London","Platinum",22915.65,4.0,0.0,0.0
"Row11900","0029867665",8.0,75.0,"08","B","M","Midlands","Midlands","Gold",6000.0,1.0,0.0,0.0
"Row11901","0029869358",5.0,43.0,"48","F","F","South East","London","Silver",3000.0,2.0,0.0,0.0
"Row11902","0029870364",,73.0,"21","C","F","South East","London","Silver",4000.0,1.0,1.0,1.0
"Row11903","0029870658",5.0,41.0,"17","C","F","South East","S & S East","Silver",600.0,5.0,0.0,0.0
"Row11904","0029872049",9.0,63.0,"12","B","F","Midlands","East","Silver",3000.0,5.0,1.0,1.0
"Row11905","0029874130",10.0,54.0,"25","C","F","South East","London","Gold",20000.0,5.0,0.0,0.0
"Row11906","0029875803",5.0,57.0,"35","D","M","Scottish","N Scot","Gold",6000.0,2.0,0.0,0.0
"Row11907","0029877032",7.0,37.0,"17","C","F","South East","S & S East","Tin",0.009999999999999998,9.0,0.0,0.0
"Row11908","0029877555",12.0,69.0,"04","A","F","South East","London","Gold",11000.0,8.0,0.0,0.0
"Row11909","0029878438",10.0,34.0,"35","D","F","North","Yorkshire","Tin",0.009999999999999998,8.0,0.0,0.0
"Row11910","0029878853",9.0,65.0,"35","D","M","North","N West","Silver",2075.0,3.0,0.0,0.0
"Row11911","0029885183",9.0,73.0,,,"M","Midlands","East","Gold",6053.349999999999,14.0,0.0,0.0
"Row11912","0029885396",3.0,,"25","C","F","South East","London","Tin",0.009999999999999998,8.0,0.0,0.0
"Row11913","0029886473",12.0,59.0,"10","B","F","Midlands","Midlands","Silver",1000.0,5.0,0.0,0.0
"Row11914","0029887887",13.0,74.0,"42","E","M","Scottish","C Scotland","Gold",6053.339999999999,19.0,0.0,0.0
"Row11915","0029888026",14.0,46.0,"12","B",,"South East","London","Silver",240.0,11.0,0.0,0.0
"Row11916","0029889286",9.0,73.0,"08","B","F","North","Yorkshire","Gold",10000.0,29.0,0.0,0.0
"Row11917","0029890152",8.0,68.0,"51","F","M","Midlands","Midlands","Silver",1500.0,1.0,0.0,0.0
"Row11918","0029890772",7.0,59.0,"28","D","F","Midlands","Wales & West","Gold",6000.0,1.0,0.0,0.0
"Row11919","0029895464",11.0,30.0,"25","C","F","Midlands","Midlands","Silver",5000.0,1.0,0.0,0.0
"Row11920","0029896452",7.0,69.0,"04","A","U","South East","London","Silver",840.0,10.0,0.0,0.0
"Row11921","0029897084",5.0,77.0,"27","D","M","North","N West","Silver",5000.0,5.0,0.0,0.0
"Row11922","0029898102",5.0,55.0,"28","D","F","Midlands","Midlands","Silver",3000.0,10.0,0.0,0.0
"Row11923","0029899060",8.0,50.0,"04","A","F","North","Yorkshire","Silver",2686.88,7.0,0.0,0.0
"Row11924","0029902711",8.0,,"53","F","M","Midlands","Midlands","Tin",0.009999999999999998,5.0,0.0,0.0
"Row11925","0029903440",4.0,64.0,"44","E","F","Midlands","Midlands","Silver",3000.0,8.0,0.0,0.0
"Row11926","0029903564",9.0,70.0,"49","F","F","Scottish","Border","Silver",1000.0,19.0,1.0,1.0
"Row11927","0029903823",12.0,,"52","F","F","North","N West","Gold",16000.0,13.0,0.0,0.0
"Row11928","0029904218",9.0,50.0,"41","E","U","South East","London","Tin",0.009999999999999998,5.0,0.0,0.0
"Row11929","0029904676",6.0,58.0,"52","F","F","North","Yorkshire","Gold",8000.0,5.0,0.0,0.0
"Row11930","0029905710",9.0,79.0,"18","C",,"Midlands","Wales & West","Gold",6000.0,1.0,0.0,0.0
"Row11931","0029905885",6.0,49.0,"08","B","M","South East","London","Gold",9105.32,7.0,0.0,0.0
"Row11932","0029908140",7.0,60.0,"51","F","U","Midlands","Wales & West","Tin",0.009999999999999998,5.0,0.0,0.0
"Row11933","0029909848",11.0,,"17","C","M","North","Yorkshire","Silver",50.0,11.0,0.0,0.0
"Row11934","0029910153",9.0,76.0,"16","C",,"Midlands","East","Tin",0.009999999999999998,8.0,0.0,0.0
"Row11935","0029912245",8.0,68.0,"27","D","U",,,"Gold",6000.0,1.0,0.0,0.0
"Row11936","0029913187",4.0,66.0,"24","C","M","Midlands","Midlands","Platinum",28000.0,4.0,0.0,0.0
"Row11937","0029913586",14.0,66.0,,,"F","Midlands","Midlands","Gold",6000.0,1.0,0.0,0.0
"Row11938","0029914825",11.0,47.0,"52","F","F",,,"Silver",3600.0,5.0,1.0,1.0
"Row11939","0029914892",13.0,,"04","A","M","South East","London","Gold",6053.349999999999,5.0,0.0,0.0
"Row11940","0029916232",12.0,31.0,"35","D","F","Midlands","Midlands","Tin",0.009999999999999998,5.0,1.0,1.0
"Row11941","0029917077",7.0,75.0,"02","A","F","North","Yorkshire","Silver",1789.0,9.0,0.0,0.0
"Row11942","0029919665",10.0,53.0,"09","B",,"South East","London","Silver",3500.0,16.0,0.0,0.0
"Row11943","0029921643",9.0,71.0,"02","A","M","South East","S & S East","Platinum",26083.35,15.0,0.0,0.0
"Row11944","0029922151",7.0,59.0,"28","D","M","North","Yorkshire","Tin",0.009999999999999998,5.0,0.0,0.0
"Row11945","0029923336",9.0,68.0,"51","F","F","South East","London","Gold",6000.0,2.0,1.0,1.0
"Row11946","0029927285",6.0,68.0,"10","B","M","Midlands","Midlands","Gold",17495.09,21.0,0.0,0.0
"Row11947","0029927536",13.0,25.0,"03","A","F","South East","London","Silver",1000.0,7.0,1.0,2.0
"Row11948","0029929040",7.0,61.0,"24","C","M","Midlands","Midlands","Tin",0.009999999999999998,8.0,0.0,0.0
"Row11949","0029929644",12.0,38.0,"03","A","F","South East","London","Tin",0.009999999999999998,7.0,1.0,1.0
"Row11950","0029932246",10.0,41.0,"26","C","F","South East","London","Silver",4000.0,5.0,1.0,2.0
"Row11951","0029932785",8.0,62.0,"14","B","F","Midlands","Wales & West","Gold",6000.0,,1.0,1.0
"Row11952","0029932947",2.0,46.0,"27","D","M","South East","London","Tin",0.009999999999999998,8.0,0.0,0.0
"Row11953","0029933714",7.0,75.0,"16","C",,"Midlands","Midlands","Platinum",43712.02,12.0,0.0,0.0
"Row11954","0029934370",9.0,47.0,"08","B","U","Midlands","East","Silver",2000.0,4.0,0.0,0.0
"Row11955","0029937957",0.0,41.0,"04","A",,"South East","S & S East","Tin",0.009999999999999998,5.0,0.0,0.0
"Row11956","0029938732",,34.0,"52","F","F","Midlands","Midlands","Silver",100.0,1.0,1.0,1.0
"Row11957","0029940648",5.0,53.0,"25","C","M","South East","London","Gold",9000.0,8.0,0.0,0.0
"Row11958","0029940982",,,"27","D","F","Midlands","Wales & West","Silver",1000.0,5.0,1.0,1.0
"Row11959","0029941334",6.0,64.0,"52","F","U","South East","London","Silver",970.01,8.0,0.0,0.0
"Row11960","0029945208",,47.0,"28","D",,"North","Yorkshire","Silver",3000.0,2.0,0.0,0.0
"Row11961","0029945585",5.0,58.0,"47","F","U","Midlands","Midlands","Silver",500.0,16.0,0.0,0.0
"Row11962","0029947162",5.0,40.0,"27","D","F","North","N West","Tin",0.009999999999999998,4.0,0.0,0.0
"Row11963","0029947642",7.0,66.0,"27","D",,"North","N East","Gold",8000.0,1.0,0.0,0.0
"Row11964","0029950139",6.0,56.0,"10","B","F","North","N West","Tin",0.009999999999999998,7.0,0.0,0.0
"Row11965","0029952336",5.0,65.0,"37","E","M","South East","London","Tin",0.009999999999999998,4.0,0.0,0.0
"Row11966","0029952662",7.0,77.0,"17","C","F","Midlands","Midlands","Gold",12000.0,11.0,0.0,0.0
"Row11967","0029953529",9.0,39.0,"02","A","F","North","Yorkshire","Gold",6000.0,5.0,1.0,1.0
"Row11968","0029953952",11.0,39.0,"12","B","F","North","Yorkshire","Tin",0.009999999999999998,5.0,1.0,1.0
"Row11969","0029954312",5.0,33.0,"28","D","M","Midlands","Midlands","Tin",0.009999999999999998,7.0,0.0,0.0
"Row11970","0029955386",8.0,48.0,"47","F","F","Midlands","Wales & West","Silver",1000.0,4.0,0.0,0.0
"Row11971","0029955580",16.0,44.0,"28","D","M","South East","London","Silver",4000.0,4.0,1.0,1.0
"Row11972","0029955696",5.0,74.0,"32","D",,"North","Yorkshire","Silver",2800.0,2.0,0.0,0.0
"Row11973","0029956137",9.0,75.0,"37","E","F","North","Yorkshire","Tin",0.009999999999999998,18.0,1.0,1.0
"Row11974","0029956447",4.0,71.0,"08","B",,"South East","London","Gold",6000.0,6.0,0.0,0.0
"Row11975","0029957125",10.0,63.0,"04","A","F","South East","London","Gold",6000.0,6.0,0.0,0.0
"Row11976","0029959306",15.0,42.0,"04","A",,"Midlands","Midlands","Silver",300.0,9.0,1.0,2.0
"Row11977","0029959934",10.0,47.0,"19","C","M","Midlands","East","Gold",14000.0,6.0,0.0,0.0
"Row11978","0029960274",6.0,71.0,"04","A","F","South East","London","Platinum",27497.04,23.0,0.0,0.0
"Row11979","0029962668",8.0,31.0,"42","E","F","Midlands","Midlands","Platinum",21613.22,4.0,1.0,1.0
"Row11980","0029963052",13.0,50.0,"03","A","M","South East","London","Silver",4550.0,9.0,0.0,0.0
"Row11981","0029963206",12.0,,,,"M","Midlands","Ulster","Gold",8044.459999999999,7.0,0.0,0.0
"Row11982","0029963540",12.0,,"35","D","F","Midlands","Wales & West","Gold",10599.54,7.0,0.0,0.0
"Row11983","0029964415",6.0,53.0,"35","D","F","North","Yorkshire","Gold",6053.349999999999,6.0,0.0,0.0
"Row11984","0029965063",9.0,47.0,"43","E","M","Midlands","East","Gold",6000.0,3.0,1.0,1.0
"Row11985","0029965373",9.0,44.0,"35","D","F","South East","London","Platinum",25267.059999999998,5.0,0.0,0.0
"Row11986","0029966396",11.0,48.0,"27","D","M","North","N West","Tin",0.009999999999999998,5.0,0.0,0.0
"Row11987","0029967694",12.0,53.0,"51","F","F","Midlands","Wales & West","Silver",3000.0,2.0,0.0,0.0
"Row11988","0029969158",6.0,,"01","A","M","South East","London","Gold",9000.0,12.0,0.0,0.0
"Row11989","0029969360",,77.0,"41","E","F","South East","London","Silver",2000.0,20.0,1.0,1.0
"Row11990","0029970237",9.0,77.0,"45","E","F","South West","S West","Gold",6000.0,23.0,1.0,1.0
"Row11991","0029970571",8.0,52.0,"52","F","M","South East","London","Gold",6053.83,7.0,0.0,0.0
"Row11992","0029970776",8.0,64.0,"30","D","F","South East","S & S East","Silver",480.0,5.0,0.0,0.0
"Row11993","0029971330",9.0,,"09","B",,"Scottish","C Scotland","Tin",0.009999999999999998,5.0,1.0,1.0
"Row11994","0029973341",7.0,58.0,"17","C","F","North","N West","Silver",5000.0,1.0,1.0,1.0
"Row11995","0029974038",9.0,40.0,"51","F","F","North","Yorkshire","Tin",0.009999999999999998,4.0,1.0,1.0
"Row11996","0029974682",6.0,36.0,"07","B","F","South East","London","Gold",6000.0,3.0,1.0,1.0
"Row11997","0029975190",12.0,55.0,"38","E","F","Midlands","Midlands","Tin",0.009999999999999998,5.0,0.0,0.0
"Row11998","0029975336",10.0,,"17","C","M",,,"Silver",3052.66,7.0,0.0,0.0
"Row11999","0029975840",12.0,50.0,"35","D","M","North","Yorkshire","Gold",14000.0,29.0,1.0,1.0
"Row12000","0029976243",8.0,47.0,"22","C","F","South East","London","Tin",0.009999999999999998,5.0,0.0,0.0
"Row12001","0029977304",10.0,67.0,"31","D",,"South East","London","Gold",9000.0,7.0,0.0,0.0
"Row12002","0029977908",11.0,76.0,"08","B",,"South East","London","Gold",10000.0,5.0,0.0,0.0
"Row12003","0029978068",12.0,33.0,"17","C","F","Midlands","Midlands","Tin",0.009999999999999998,7.0,0.0,0.0
"Row12004","0029980887",8.0,49.0,"24","C","M","Midlands","Midlands","Platinum",20523.44,3.0,0.0,0.0
"Row12005","0029980917",5.0,52.0,"08","B","F","North","N West","Tin",0.009999999999999998,5.0,0.0,0.0
"Row12006","0029983932",9.0,51.0,"52","F",,"South East","London","Gold",8300.0,9.0,0.0,0.0
"Row12007","0029987679",14.0,54.0,"24","C","F","South East","S & S East","Gold",16000.0,6.0,0.0,0.0
"Row12008","0029988276",11.0,42.0,"14","B",,"Midlands","Wales & West","Tin",0.009999999999999998,5.0,0.0,0.0
"Row12009","0029989051",9.0,33.0,"35","D","F","Midlands","Midlands","Tin",0.009999999999999998,4.0,1.0,1.0
"Row12010","0029989787",7.0,76.0,"15","B","M","North","N East","Gold",6000.0,5.0,0.0,0.0
"Row12011","0029990661",21.0,36.0,"53","F","F","North","Yorkshire","Tin",0.009999999999999998,8.0,1.0,2.0
"Row12012","0029994373",7.0,61.0,"12","B","F","Midlands","Midlands","Tin",0.009999999999999998,7.0,0.0,0.0
"Row12013","0029995671",8.0,61.0,"28","D","F","South East","London","Tin",0.009999999999999998,8.0,0.0,0.0
"Row12014","0029996988",11.0,73.0,"06","B","F","Midlands","Midlands","Silver",4999.049999999999,6.0,0.0,0.0
"Row12015","0029997852",8.0,56.0,"17","C","F",,,"Gold",10300.0,21.0,0.0,0.0
"Row12016","0029999820",10.0,28.0,"27","D","U","Midlands","East","Tin",0.009999999999999998,5.0,1.0,1.0
"Row12017","0029999952",4.0,74.0,"14","B","F","Midlands","East","Gold",12000.0,14.0,0.0,0.0
"Row12018","0030000076",,77.0,"02","A","U","South East","S & S East","Silver",5000.0,21.0,0.0,0.0
"Row12019","0030002702",9.0,51.0,"53","F","M","North","N West","Silver",50.0,10.0,0.0,0.0
"Row12020","0030002966",6.0,50.0,"52","F","F","Midlands","Wales & West","Gold",12000.0,6.0,0.0,0.0
"Row12021","0030004284",10.0,49.0,"21","C","M","South East","London","Tin",0.009999999999999998,5.0,0.0,0.0
"Row12022","0030004462",9.0,51.0,"12","B","F","North","N West","Gold",10600.0,2.0,0.0,0.0
"Row12023","0030004594",7.0,35.0,"35","D","F","North","N East","Tin",0.009999999999999998,5.0,1.0,1.0
"Row12024","0030004896",6.0,47.0,"38","E","F","South East","London","Tin",0.009999999999999998,4.0,0.0,0.0
"Row12025","0030004985",9.0,47.0,,,,"Midlands","Ulster","Silver",600.0,5.0,0.0,0.0
"Row12026","0030006503",6.0,42.0,"52","F",,"Midlands","Midlands","Silver",4097.78,12.0,1.0,1.0
"Row12027","0030007151",4.0,38.0,"05","B","F","Scottish","C Scotland","Gold",6053.349999999999,7.0,1.0,1.0
"Row12028","0030008468",8.0,79.0,"28","D","M","South East","London","Silver",3000.0,1.0,0.0,0.0
"Row12029","0030008735",6.0,58.0,"23","C","M","South West","S West","Silver",3780.0,9.0,0.0,0.0
"Row12030","0030008891",16.0,44.0,"53","F",,"Midlands","Midlands","Tin",0.009999999999999998,9.0,1.0,1.0
"Row12031","0030009383",7.0,35.0,"25","C","F","South East","London","Silver",125.0,9.0,1.0,1.0
"Row12032","0030011779",8.0,58.0,"30","D","F","Midlands","Wales & West","Silver",1000.0,5.0,0.0,0.0
"Row12033","0030013518",6.0,73.0,"15","B","F","South East","S & S East","Platinum",27158.67,9.0,0.0,0.0
"Row12034","0030013585",12.0,62.0,"27","D","M","South East","London","Gold",12000.0,8.0,0.0,0.0
