"iid","gender","age","imprace","imprelig","exphappy","expnum","dec","attr","sinc","intel","fun","amb","shar","satis_2","length"
351,0,35,1,3,8,,1,7.0,7.0,7.0,7.0,7.0,7.0,5,3
351,0,35,1,3,8,,1,8.0,8.0,8.0,8.0,8.0,8.0,5,3
351,0,35,1,3,8,,1,7.0,7.0,8.0,7.0,7.0,7.0,5,3
351,0,35,1,3,8,,0,5.0,6.0,7.0,5.0,7.0,8.0,5,3
351,0,35,1,3,8,,0,5.0,7.0,7.0,7.0,7.0,7.0,5,3
352,0,29,6,6,9,,0,6.0,6.0,7.0,6.0,6.0,5.0,8,1
352,0,29,6,6,9,,0,6.0,8.0,8.0,7.0,5.0,8.0,8,1
352,0,29,6,6,9,,1,6.0,8.0,8.0,7.0,7.0,8.0,8,1
352,0,29,6,6,9,,1,8.0,9.0,8.0,8.0,6.0,9.0,8,1
352,0,29,6,6,9,,1,8.0,6.0,7.0,7.0,7.0,8.0,8,1
352,0,29,6,6,9,,1,9.0,8.0,8.0,9.0,6.0,9.0,8,1
352,0,29,6,6,9,,1,7.0,8.0,7.0,7.0,6.0,7.0,8,1
352,0,29,6,6,9,,1,8.0,8.0,8.0,9.0,7.0,9.0,8,1
352,0,29,6,6,9,,1,7.0,7.0,7.0,9.0,7.0,8.0,8,1
352,0,29,6,6,9,,1,9.0,7.0,8.0,8.0,7.0,8.0,8,1
352,0,29,6,6,9,,1,8.0,6.0,8.0,7.0,8.0,7.0,8,1
352,0,29,6,6,9,,1,7.0,8.0,9.0,7.0,7.0,9.0,8,1
352,0,29,6,6,9,,1,9.0,9.0,7.0,7.0,7.0,8.0,8,1
352,0,29,6,6,9,,0,7.0,7.0,7.0,6.0,6.0,7.0,8,1
352,0,29,6,6,9,,1,9.0,7.0,8.0,8.0,8.0,8.0,8,1
352,0,29,6,6,9,,1,7.0,7.0,8.0,8.0,8.0,7.0,8,1
352,0,29,6,6,9,,0,6.0,5.0,6.0,5.0,5.0,5.0,8,1
352,0,29,6,6,9,,0,6.0,6.0,6.0,5.0,5.0,6.0,8,1
353,0,25,7,7,5,,0,4.0,4.0,5.0,4.0,5.0,,,
353,0,25,7,7,5,,1,5.0,6.0,8.0,5.0,6.0,,,
353,0,25,7,7,5,,1,6.0,8.0,8.0,7.0,6.0,,,
353,0,25,7,7,5,,1,6.0,7.0,8.0,8.0,6.0,7.0,,
353,0,25,7,7,5,,1,6.0,6.0,7.0,6.0,6.0,,,
353,0,25,7,7,5,,1,5.0,8.0,7.0,5.0,6.0,5.0,,
353,0,25,7,7,5,,0,,,,,,,,
353,0,25,7,7,5,,0,,,,,,,,
353,0,25,7,7,5,,1,8.0,8.0,8.0,7.0,7.0,,,
353,0,25,7,7,5,,1,6.0,7.0,7.0,7.0,7.0,,,
353,0,25,7,7,5,,1,7.0,7.0,7.0,7.0,7.0,7.0,,
353,0,25,7,7,5,,1,7.0,8.0,8.0,8.0,8.0,,,
353,0,25,7,7,5,,1,7.0,7.0,8.0,7.0,7.0,,,
353,0,25,7,7,5,,1,6.0,7.0,7.0,6.0,6.0,,,
353,0,25,7,7,5,,0,6.0,6.0,6.0,5.0,5.0,,,
353,0,25,7,7,5,,1,7.0,7.0,7.0,6.0,5.0,5.0,,
353,0,25,7,7,5,,0,4.0,5.0,7.0,4.0,6.0,,,
353,0,25,7,7,5,,0,4.0,5.0,6.0,4.0,6.0,,,
354,0,22,9,8,7,,0,1.0,10.0,4.0,6.0,6.0,4.0,7,1
354,0,22,9,8,7,,1,4.0,10.0,10.0,10.0,7.0,10.0,7,1
354,0,22,9,8,7,,0,1.0,10.0,4.0,3.0,5.0,2.0,7,1
354,0,22,9,8,7,,1,7.0,10.0,8.0,8.0,,8.0,7,1
354,0,22,9,8,7,,1,9.0,10.0,8.0,9.0,7.0,9.0,7,1
354,0,22,9,8,7,,1,9.0,10.0,10.0,10.0,9.0,8.0,7,1
354,0,22,9,8,7,,0,2.0,8.0,6.0,4.0,4.0,10.0,7,1
354,0,22,9,8,7,,1,8.0,9.0,9.0,9.0,10.0,9.0,7,1
354,0,22,9,8,7,,1,5.0,10.0,8.0,10.0,6.0,10.0,7,1
354,0,22,9,8,7,,1,7.0,9.0,9.0,9.0,9.0,8.0,7,1
354,0,22,9,8,7,,1,9.0,10.0,10.0,10.0,10.0,9.0,7,1
354,0,22,9,8,7,,1,4.0,8.0,7.0,7.0,6.0,6.0,7,1
354,0,22,9,8,7,,1,7.0,7.0,10.0,10.0,9.0,9.0,7,1
354,0,22,9,8,7,,0,,,,,,,7,1
354,0,22,9,8,7,,1,7.0,10.0,6.0,6.0,6.0,3.0,7,1
354,0,22,9,8,7,,0,4.0,10.0,10.0,3.0,10.0,2.0,7,1
354,0,22,9,8,7,,0,2.0,8.0,10.0,4.0,4.0,2.0,7,1
354,0,22,9,8,7,,1,7.0,9.0,8.0,10.0,7.0,7.0,7,1
355,0,24,10,2,7,,0,4.0,8.0,7.0,9.0,8.0,7.0,6,1
355,0,24,10,2,7,,0,5.0,8.0,9.0,8.0,8.0,7.0,6,1
355,0,24,10,2,7,,0,5.0,6.0,7.0,7.0,8.0,7.0,6,1
355,0,24,10,2,7,,0,5.0,10.0,9.0,9.0,8.0,9.0,6,1
355,0,24,10,2,7,,0,8.0,9.0,9.0,9.0,9.0,10.0,6,1
355,0,24,10,2,7,,1,9.0,8.0,7.0,8.0,8.0,9.0,6,1
355,0,24,10,2,7,,0,7.0,6.0,8.0,6.0,7.0,8.0,6,1
355,0,24,10,2,7,,0,7.0,6.0,5.0,5.0,5.0,5.0,6,1
355,0,24,10,2,7,,0,,,,,,,6,1
355,0,24,10,2,7,,0,,,,,,,6,1
355,0,24,10,2,7,,0,9.0,8.0,8.0,8.0,8.0,7.0,6,1
355,0,24,10,2,7,,0,5.0,6.0,7.0,8.0,5.0,5.0,6,1
355,0,24,10,2,7,,1,9.0,8.0,8.0,7.0,8.0,8.0,6,1
355,0,24,10,2,7,,0,,,,,,,6,1
355,0,24,10,2,7,,1,9.0,6.0,7.0,7.0,7.0,7.0,6,1
355,0,24,10,2,7,,0,7.0,9.0,9.0,9.0,8.0,7.0,6,1
355,0,24,10,2,7,,0,6.0,7.0,8.0,9.0,8.0,5.0,6,1
355,0,24,10,2,7,,0,7.0,6.0,6.0,5.0,6.0,5.0,6,1
356,0,27,2,4,4,,0,4.0,8.0,7.0,5.0,,5.0,6,1
356,0,27,2,4,4,,0,,,,,,,6,1
356,0,27,2,4,4,,0,,,,,,,6,1
356,0,27,2,4,4,,0,7.0,6.0,7.0,6.0,6.0,5.0,6,1
356,0,27,2,4,4,,0,5.0,7.0,7.0,7.0,6.0,6.0,6,1
356,0,27,2,4,4,,0,,,,,,,6,1
356,0,27,2,4,4,,1,5.0,9.0,7.0,6.0,,7.0,6,1
356,0,27,2,4,4,,0,7.0,9.0,7.0,7.0,7.0,7.0,6,1
356,0,27,2,4,4,,0,,,,,,,6,1
356,0,27,2,4,4,,0,,,,,,,6,1
356,0,27,2,4,4,,0,7.0,6.0,7.0,5.0,6.0,5.0,6,1
356,0,27,2,4,4,,0,,,,,,,6,1
356,0,27,2,4,4,,0,,,,,,,6,1
356,0,27,2,4,4,,0,4.0,6.0,7.0,4.0,7.0,4.0,6,1
356,0,27,2,4,4,,0,5.0,6.0,6.0,5.0,,5.0,6,1
356,0,27,2,4,4,,0,5.0,6.0,7.0,7.0,8.0,7.0,6,1
356,0,27,2,4,4,,0,,,,,,,6,1
356,0,27,2,4,4,,0,,,,,,,6,1
357,0,27,10,10,1,,0,2.0,6.0,6.0,0.0,3.0,0.0,3,3
357,0,27,10,10,1,,0,3.0,7.0,7.0,4.0,5.0,3.0,3,3
357,0,27,10,10,1,,0,4.0,8.0,7.0,4.0,4.0,3.0,3,3
357,0,27,10,10,1,,0,6.0,8.0,6.0,7.0,6.0,6.0,3,3
357,0,27,10,10,1,,0,6.0,7.0,8.0,8.0,8.0,,3,3
357,0,27,10,10,1,,0,6.0,8.0,10.0,7.0,7.0,5.0,3,3
357,0,27,10,10,1,,0,6.0,6.0,6.0,6.0,6.0,,3,3
357,0,27,10,10,1,,1,4.0,8.0,8.0,9.0,,8.0,3,3
357,0,27,10,10,1,,0,,,,,,,3,3
357,0,27,10,10,1,,0,6.0,8.0,8.0,8.0,8.0,,3,3
357,0,27,10,10,1,,0,6.0,7.0,7.0,6.0,7.0,6.0,3,3
357,0,27,10,10,1,,0,4.0,5.0,7.0,5.0,5.0,6.0,3,3
357,0,27,10,10,1,,0,6.0,8.0,7.0,6.0,9.0,,3,3
357,0,27,10,10,1,,1,5.0,8.0,8.0,6.0,8.0,6.0,3,3
357,0,27,10,10,1,,0,7.0,6.0,7.0,5.0,5.0,4.0,3,3
357,0,27,10,10,1,,1,5.0,8.0,9.0,7.0,9.0,7.0,3,3
357,0,27,10,10,1,,0,5.0,7.0,7.0,0.0,4.0,0.0,3,3
357,0,27,10,10,1,,0,5.0,7.0,6.0,2.0,2.0,2.0,3,3
358,0,26,1,1,5,,0,6.0,7.0,8.0,6.0,8.0,6.0,,
358,0,26,1,1,5,,0,6.0,8.0,7.0,7.0,7.0,6.0,,
358,0,26,1,1,5,,0,6.0,7.0,7.0,7.0,7.0,6.0,,
358,0,26,1,1,5,,0,6.0,7.0,7.0,7.0,7.0,7.0,,
358,0,26,1,1,5,,0,,,,,,,,
358,0,26,1,1,5,,1,8.0,8.0,8.0,8.0,8.0,7.0,,
358,0,26,1,1,5,,0,7.0,8.0,8.0,7.0,7.0,8.0,,
358,0,26,1,1,5,,0,7.0,7.0,7.0,7.0,7.0,7.0,,
358,0,26,1,1,5,,0,7.0,8.0,7.0,8.0,7.0,6.0,,
358,0,26,1,1,5,,0,7.0,7.0,8.0,7.0,7.0,6.0,,
358,0,26,1,1,5,,0,7.0,7.0,7.0,7.0,7.0,8.0,,
358,0,26,1,1,5,,0,7.0,7.0,7.0,7.0,7.0,6.0,,
358,0,26,1,1,5,,1,9.0,7.0,8.0,7.0,7.0,7.0,,
358,0,26,1,1,5,,0,6.0,7.0,7.0,7.0,7.0,6.0,,
358,0,26,1,1,5,,0,8.0,8.0,8.0,8.0,8.0,6.0,,
358,0,26,1,1,5,,1,10.0,10.0,10.0,10.0,10.0,10.0,,
358,0,26,1,1,5,,0,7.0,8.0,8.0,7.0,7.0,6.0,,
358,0,26,1,1,5,,0,7.0,7.0,7.0,6.0,7.0,6.0,,
359,0,26,1,5,2,,1,5.0,8.0,8.0,6.0,,7.0,6,1
359,0,26,1,5,2,,1,6.0,6.0,8.0,,7.0,7.0,6,1
359,0,26,1,5,2,,0,6.0,5.0,5.0,6.0,6.0,3.0,6,1
359,0,26,1,5,2,,0,6.0,4.0,,4.0,4.0,6.0,6,1
359,0,26,1,5,2,,0,,,,,,,6,1
359,0,26,1,5,2,,1,8.0,9.0,9.0,9.0,,8.0,6,1
359,0,26,1,5,2,,1,8.0,9.0,7.0,8.0,7.0,8.0,6,1
359,0,26,1,5,2,,0,,,,,,,6,1
359,0,26,1,5,2,,1,7.0,4.0,,6.0,6.0,3.0,6,1
359,0,26,1,5,2,,1,7.0,8.0,,7.0,5.0,4.0,6,1
359,0,26,1,5,2,,0,6.0,7.0,7.0,,,1.0,6,1
359,0,26,1,5,2,,0,7.0,6.0,6.0,6.0,,,6,1
359,0,26,1,5,2,,0,9.0,8.0,,,,1.0,6,1
359,0,26,1,5,2,,0,7.0,5.0,5.0,5.0,6.0,1.0,6,1
359,0,26,1,5,2,,0,9.0,6.0,6.0,6.0,,1.0,6,1
359,0,26,1,5,2,,0,6.0,5.0,7.0,,5.0,2.0,6,1
359,0,26,1,5,2,,0,4.0,8.0,,4.0,,,6,1
359,0,26,1,5,2,,0,6.0,5.0,7.0,,2.0,1.0,6,1
360,0,24,8,4,7,,0,4.0,4.0,5.0,2.0,6.0,2.0,8,1
360,0,24,8,4,7,,0,5.0,6.0,6.0,5.0,5.0,5.0,8,1
360,0,24,8,4,7,,0,4.0,4.0,5.0,5.0,6.0,3.0,8,1
360,0,24,8,4,7,,1,6.0,8.0,7.0,7.0,8.0,5.0,8,1
360,0,24,8,4,7,,1,7.0,8.0,7.0,6.0,7.0,6.0,8,1
360,0,24,8,4,7,,1,6.0,7.0,6.0,7.0,7.0,7.0,8,1
360,0,24,8,4,7,,1,7.0,6.0,6.0,7.0,7.0,6.0,8,1
360,0,24,8,4,7,,1,8.0,8.0,7.0,7.0,8.0,6.0,8,1
360,0,24,8,4,7,,1,6.0,7.0,7.0,7.0,6.0,6.0,8,1
360,0,24,8,4,7,,0,,,,,,,8,1
360,0,24,8,4,7,,1,8.0,7.0,6.0,6.0,6.0,7.0,8,1
360,0,24,8,4,7,,0,7.0,6.0,6.0,4.0,4.0,4.0,8,1
360,0,24,8,4,7,,0,,,,,,,8,1
360,0,24,8,4,7,,0,6.0,7.0,7.0,5.0,6.0,5.0,8,1
360,0,24,8,4,7,,1,9.0,5.0,6.0,6.0,5.0,3.0,8,1
360,0,24,8,4,7,,0,5.0,6.0,7.0,5.0,7.0,4.0,8,1
360,0,24,8,4,7,,1,7.0,6.0,5.0,5.0,5.0,5.0,8,1
360,0,24,8,4,7,,1,6.0,7.0,7.0,6.0,6.0,5.0,8,1
361,1,34,5,5,5,,0,7.0,8.0,9.0,7.0,7.0,1.0,7,3
361,1,34,5,5,5,,0,,,,,,,7,3
361,1,34,5,5,5,,1,10.0,10.0,10.0,8.0,9.0,8.0,7,3
361,1,34,5,5,5,,0,9.0,9.0,10.0,9.0,10.0,9.0,7,3
361,1,34,5,5,5,,0,,,,,,,7,3
361,1,34,5,5,5,,0,10.0,9.0,7.0,8.0,8.0,7.0,7,3
361,1,34,5,5,5,,0,4.0,9.0,7.0,4.0,3.0,1.0,7,3
361,1,34,5,5,5,,0,7.0,7.0,8.0,8.0,9.0,8.0,7,3
361,1,34,5,5,5,,0,10.0,10.0,10.0,10.0,10.0,9.0,7,3
361,1,34,5,5,5,,1,10.0,10.0,10.0,9.0,8.0,8.0,7,3
361,1,34,5,5,5,,0,5.0,9.0,9.0,5.0,5.0,1.0,7,3
361,1,34,5,5,5,,0,6.0,10.0,6.0,6.0,6.0,4.0,7,3
361,1,34,5,5,5,,0,4.0,9.0,4.0,3.0,3.0,3.0,7,3
361,1,34,5,5,5,,0,10.0,9.0,9.0,10.0,9.0,9.0,7,3
361,1,34,5,5,5,,0,7.0,8.0,6.0,7.0,7.0,4.0,7,3
361,1,34,5,5,5,,0,9.0,10.0,9.0,8.0,9.0,7.0,7,3
361,1,34,5,5,5,,0,7.0,8.0,9.0,5.0,5.0,5.0,7,3
361,1,34,5,5,5,,0,7.0,9.0,9.0,5.0,10.0,7.0,7,3
361,1,34,5,5,5,,0,9.5,9.0,9.5,7.0,7.0,7.0,7,3
361,1,34,5,5,5,,0,9.0,10.0,9.0,8.0,9.0,6.0,7,3
362,1,30,1,1,9,,1,8.0,8.0,8.0,8.0,8.0,8.0,8,3
362,1,30,1,1,9,,0,6.0,7.0,7.0,7.0,7.0,7.0,8,3
362,1,30,1,1,9,,1,7.0,7.0,7.0,7.0,7.0,7.0,8,3
362,1,30,1,1,9,,1,8.0,8.0,8.0,8.0,8.0,8.0,8,3
362,1,30,1,1,9,,0,7.0,7.0,8.0,7.0,7.0,7.0,8,3
362,1,30,1,1,9,,1,8.0,8.0,7.0,7.0,7.0,8.0,8,3
362,1,30,1,1,9,,0,,,,,,,8,3
362,1,30,1,1,9,,0,5.0,8.0,7.0,6.0,6.0,6.0,8,3
362,1,30,1,1,9,,1,8.0,8.0,8.0,9.0,8.0,8.0,8,3
362,1,30,1,1,9,,1,8.0,8.0,8.0,7.0,7.0,7.0,8,3
362,1,30,1,1,9,,1,7.0,7.0,8.0,7.0,7.0,7.0,8,3
362,1,30,1,1,9,,0,6.0,8.0,7.0,6.0,6.0,6.0,8,3
362,1,30,1,1,9,,0,6.0,8.0,8.0,6.0,6.0,6.0,8,3
362,1,30,1,1,9,,1,6.0,8.0,8.0,8.0,8.0,8.0,8,3
362,1,30,1,1,9,,1,8.0,8.0,8.0,8.0,8.0,8.0,8,3
362,1,30,1,1,9,,0,,,,,,,8,3
362,1,30,1,1,9,,0,7.0,7.0,7.0,7.0,7.0,7.0,8,3
362,1,30,1,1,9,,1,8.0,8.0,8.0,7.0,8.0,8.0,8,3
362,1,30,1,1,9,,1,7.0,8.0,8.0,7.0,7.0,7.0,8,3
362,1,30,1,1,9,,0,6.0,8.0,8.0,7.0,7.0,7.0,8,3
363,1,23,1,1,7,,1,6.0,7.0,7.0,6.0,5.0,5.0,6,1
363,1,23,1,1,7,,1,6.0,8.0,8.0,7.0,8.0,6.0,6,1
363,1,23,1,1,7,,0,4.0,7.0,7.0,6.0,8.0,4.0,6,1
363,1,23,1,1,7,,0,6.0,7.0,7.0,6.0,8.0,5.0,6,1
363,1,23,1,1,7,,1,5.0,8.0,7.0,7.0,6.0,7.0,6,1
363,1,23,1,1,7,,1,7.0,7.0,8.0,7.0,7.0,8.0,6,1
363,1,23,1,1,7,,0,2.0,4.0,4.0,3.0,2.0,1.0,6,1
363,1,23,1,1,7,,1,6.0,8.0,9.0,7.0,7.0,4.0,6,1
363,1,23,1,1,7,,1,7.0,8.0,7.0,8.0,8.0,7.0,6,1
363,1,23,1,1,7,,1,7.0,8.0,8.0,8.0,7.0,8.0,6,1
363,1,23,1,1,7,,0,7.0,7.0,6.0,6.0,7.0,6.0,6,1
363,1,23,1,1,7,,1,8.0,8.0,7.0,7.0,7.0,8.0,6,1
363,1,23,1,1,7,,0,5.0,7.0,6.0,5.0,6.0,4.0,6,1
363,1,23,1,1,7,,1,7.0,7.0,8.0,8.0,8.0,7.0,6,1
363,1,23,1,1,7,,1,6.0,8.0,8.0,7.0,8.0,7.0,6,1
363,1,23,1,1,7,,0,,,,,,,6,1
363,1,23,1,1,7,,0,6.0,7.0,7.0,7.0,7.0,5.0,6,1
363,1,23,1,1,7,,1,7.0,8.0,7.0,7.0,8.0,6.0,6,1
363,1,23,1,1,7,,1,7.0,6.0,8.0,6.0,8.0,6.0,6,1
363,1,23,1,1,7,,0,4.0,6.0,6.0,5.0,5.0,4.0,6,1
364,1,27,6,2,6,,1,8.0,9.0,8.0,9.0,8.0,8.0,6,1
364,1,27,6,2,6,,0,6.0,7.0,7.0,9.0,8.0,7.0,6,1
364,1,27,6,2,6,,0,3.0,9.0,8.0,6.0,8.0,6.0,6,1
364,1,27,6,2,6,,1,8.0,7.0,8.0,10.0,8.0,9.0,6,1
364,1,27,6,2,6,,1,7.0,9.0,9.0,9.0,9.0,7.0,6,1
364,1,27,6,2,6,,1,8.0,8.0,10.0,6.0,10.0,8.0,6,1
364,1,27,6,2,6,,0,3.0,8.0,6.0,5.0,8.0,5.0,6,1
364,1,27,6,2,6,,0,6.0,8.0,8.0,10.0,8.0,8.0,6,1
364,1,27,6,2,6,,1,9.0,8.0,9.0,8.0,9.0,6.0,6,1
364,1,27,6,2,6,,0,6.0,9.0,9.0,8.0,9.0,7.0,6,1
364,1,27,6,2,6,,1,9.0,9.0,9.0,9.0,9.0,7.0,6,1
364,1,27,6,2,6,,1,7.0,9.0,9.0,8.0,8.0,7.0,6,1
364,1,27,6,2,6,,0,5.0,8.0,7.0,6.0,6.0,4.0,6,1
364,1,27,6,2,6,,1,8.0,7.0,7.0,9.0,8.0,8.0,6,1
364,1,27,6,2,6,,1,7.0,9.0,9.0,8.0,9.0,7.0,6,1
364,1,27,6,2,6,,0,9.0,7.0,9.0,4.0,9.0,6.0,6,1
364,1,27,6,2,6,,1,10.0,9.0,9.0,9.0,9.0,8.0,6,1
364,1,27,6,2,6,,1,7.0,7.0,9.0,5.0,10.0,7.0,6,1
364,1,27,6,2,6,,1,8.0,10.0,10.0,8.0,10.0,8.0,6,1
364,1,27,6,2,6,,1,9.0,8.0,8.0,6.0,7.0,7.0,6,1
365,1,30,1,1,8,,1,6.0,7.0,7.0,8.0,6.0,8.0,5,1
365,1,30,1,1,8,,0,5.0,5.0,6.0,7.0,6.0,4.0,5,1
365,1,30,1,1,8,,1,6.0,9.0,9.0,8.0,9.0,7.0,5,1
365,1,30,1,1,8,,1,8.0,6.0,7.0,7.0,7.0,6.0,5,1
365,1,30,1,1,8,,0,3.0,8.0,6.0,6.0,5.0,2.0,5,1
365,1,30,1,1,8,,0,9.0,7.0,9.0,9.0,9.0,8.0,5,1
365,1,30,1,1,8,,0,4.0,8.0,8.0,4.0,3.0,3.0,5,1
365,1,30,1,1,8,,0,2.0,7.0,9.0,5.0,7.0,2.0,5,1
365,1,30,1,1,8,,0,7.0,7.0,6.0,5.0,6.0,4.0,5,1
365,1,30,1,1,8,,1,9.0,6.0,6.0,7.0,6.0,8.0,5,1
365,1,30,1,1,8,,0,7.0,7.0,6.0,5.0,5.0,4.0,5,1
365,1,30,1,1,8,,0,4.0,6.0,7.0,4.0,6.0,4.0,5,1
365,1,30,1,1,8,,0,4.0,6.0,7.0,5.0,7.0,4.0,5,1
365,1,30,1,1,8,,1,8.0,6.0,7.0,8.0,7.0,6.0,5,1
365,1,30,1,1,8,,1,9.0,7.0,6.0,8.0,5.0,8.0,5,1
365,1,30,1,1,8,,1,9.9,8.0,8.0,8.0,8.0,9.0,5,1
365,1,30,1,1,8,,1,6.0,8.0,8.0,9.0,7.0,6.0,5,1
365,1,30,1,1,8,,0,,,,,,,5,1
365,1,30,1,1,8,,0,,,,,,,5,1
365,1,30,1,1,8,,0,2.0,7.0,7.0,5.0,6.0,5.0,5,1
366,1,27,4,6,5,,1,9.0,8.0,8.0,8.0,7.0,9.0,8,1
366,1,27,4,6,5,,0,7.0,6.0,6.0,6.0,6.0,6.0,8,1
366,1,27,4,6,5,,0,6.0,7.0,6.0,7.0,5.0,6.0,8,1
366,1,27,4,6,5,,1,8.0,9.0,9.0,8.0,9.0,8.0,8,1
366,1,27,4,6,5,,1,6.0,6.0,6.0,5.0,5.0,5.0,8,1
366,1,27,4,6,5,,1,10.0,8.0,8.0,9.0,8.0,8.0,8,1
366,1,27,4,6,5,,0,2.0,6.0,7.0,5.0,6.0,4.0,8,1
366,1,27,4,6,5,,0,5.0,6.0,6.0,6.0,5.0,4.0,8,1
366,1,27,4,6,5,,1,9.0,10.0,8.0,9.0,8.0,9.0,8,1
366,1,27,4,6,5,,1,8.0,7.0,7.0,8.0,7.0,8.0,8,1
366,1,27,4,6,5,,0,6.0,8.0,8.0,6.0,6.0,7.0,8,1
366,1,27,4,6,5,,0,6.0,8.0,7.0,6.0,5.0,5.0,8,1
366,1,27,4,6,5,,0,4.0,7.0,6.0,4.0,3.0,2.0,8,1
366,1,27,4,6,5,,1,8.0,7.0,7.0,9.0,8.0,7.0,8,1
366,1,27,4,6,5,,1,9.0,8.0,9.0,9.0,9.0,8.0,8,1
366,1,27,4,6,5,,0,,,,,,,8,1
366,1,27,4,6,5,,1,8.0,8.0,8.0,8.0,8.0,8.0,8,1
366,1,27,4,6,5,,1,8.0,7.0,8.0,8.0,8.0,7.0,8,1
366,1,27,4,6,5,,1,7.0,7.0,8.0,8.0,6.0,7.0,8,1
366,1,27,4,6,5,,0,6.0,7.0,8.0,6.0,9.0,6.0,8,1
367,1,27,6,3,8,,0,6.0,8.0,7.0,7.0,6.0,7.0,6,1
367,1,27,6,3,8,,1,7.0,6.0,6.0,9.0,8.0,7.0,6,1
367,1,27,6,3,8,,0,3.0,6.0,6.0,4.0,6.0,9.0,6,1
367,1,27,6,3,8,,0,5.0,5.0,6.0,5.0,6.0,7.0,6,1
367,1,27,6,3,8,,0,7.0,7.0,7.0,8.0,6.0,5.0,6,1
367,1,27,6,3,8,,1,9.0,7.0,8.0,8.0,8.0,8.0,6,1
367,1,27,6,3,8,,1,,,,,,,6,1
367,1,27,6,3,8,,0,5.0,8.0,7.0,6.0,6.0,6.0,6,1
367,1,27,6,3,8,,1,8.0,7.0,7.0,7.0,7.0,8.0,6,1
367,1,27,6,3,8,,1,7.0,7.0,6.0,7.0,6.0,6.0,6,1
367,1,27,6,3,8,,0,8.0,6.0,5.0,4.0,4.0,4.0,6,1
367,1,27,6,3,8,,0,4.0,4.0,4.0,3.0,5.0,4.0,6,1
367,1,27,6,3,8,,0,,,,,,,6,1
367,1,27,6,3,8,,0,7.0,8.0,7.0,8.0,7.0,8.0,6,1
367,1,27,6,3,8,,0,7.0,7.0,6.0,8.0,6.0,5.0,6,1
367,1,27,6,3,8,,1,9.0,7.0,8.0,6.0,7.0,7.0,6,1
367,1,27,6,3,8,,0,6.0,7.0,8.0,6.0,6.0,5.0,6,1
367,1,27,6,3,8,,0,7.0,7.0,8.0,7.0,8.0,6.0,6,1
367,1,27,6,3,8,,0,5.0,8.0,8.0,6.0,6.0,7.0,6,1
367,1,27,6,3,8,,0,4.0,9.0,7.0,5.0,7.0,4.0,6,1
368,1,24,1,1,4,,1,8.0,7.0,8.0,8.0,7.0,8.0,6,3
368,1,24,1,1,4,,0,7.0,8.0,8.0,8.0,7.0,6.0,6,3
368,1,24,1,1,4,,0,5.0,7.0,8.0,6.0,6.0,5.0,6,3
368,1,24,1,1,4,,1,7.0,8.0,8.0,8.0,8.0,8.0,6,3
368,1,24,1,1,4,,1,7.0,8.0,8.0,8.0,7.0,7.0,6,3
368,1,24,1,1,4,,1,9.0,8.0,8.0,8.0,7.0,8.0,6,3
368,1,24,1,1,4,,0,,,,,,,6,3
368,1,24,1,1,4,,0,,,,,,,6,3
368,1,24,1,1,4,,1,7.0,8.0,7.0,8.0,8.0,7.0,6,3
368,1,24,1,1,4,,1,7.0,8.0,7.0,8.0,7.0,6.0,6,3
368,1,24,1,1,4,,1,8.0,7.0,7.0,7.0,7.0,6.0,6,3
368,1,24,1,1,4,,0,7.0,9.0,8.0,7.0,6.0,6.0,6,3
368,1,24,1,1,4,,0,,,,,,,6,3
368,1,24,1,1,4,,1,7.0,8.0,8.0,8.0,8.0,9.0,6,3
368,1,24,1,1,4,,0,7.0,8.0,7.0,8.0,7.0,7.0,6,3
368,1,24,1,1,4,,1,7.0,7.0,8.0,7.0,7.0,7.0,6,3
368,1,24,1,1,4,,1,7.0,9.0,8.0,8.0,7.0,7.0,6,3
368,1,24,1,1,4,,1,9.0,6.0,8.0,7.0,9.0,7.0,6,3
368,1,24,1,1,4,,0,,,,,,,6,3
368,1,24,1,1,4,,0,7.0,9.0,9.0,8.0,7.0,7.0,6,3
369,1,25,1,8,7,,0,,,,,,,9,1
369,1,25,1,8,7,,1,10.0,8.0,7.0,5.0,5.0,6.0,9,1
369,1,25,1,8,7,,0,8.0,7.0,10.0,8.0,7.0,4.0,9,1
369,1,25,1,8,7,,1,10.0,8.0,9.0,10.0,9.0,6.0,9,1
369,1,25,1,8,7,,1,10.0,8.0,10.0,8.0,8.0,8.0,9,1
369,1,25,1,8,7,,1,10.0,8.0,10.0,9.0,10.0,7.0,9,1
369,1,25,1,8,7,,0,4.0,4.0,5.0,4.0,4.0,3.0,9,1
369,1,25,1,8,7,,0,4.0,4.0,5.0,4.0,4.0,3.0,9,1
369,1,25,1,8,7,,0,,,,,,,9,1
369,1,25,1,8,7,,1,8.0,8.0,10.0,9.0,10.0,5.0,9,1
369,1,25,1,8,7,,1,6.0,8.0,8.0,4.0,5.0,4.0,9,1
369,1,25,1,8,7,,1,7.0,10.0,9.0,6.0,6.0,3.0,9,1
369,1,25,1,8,7,,1,6.0,10.0,9.0,5.0,5.0,6.0,9,1
369,1,25,1,8,7,,1,10.0,9.0,10.0,10.0,10.0,10.0,9,1
369,1,25,1,8,7,,1,,,,,,,9,1
369,1,25,1,8,7,,0,,,,,,,9,1
369,1,25,1,8,7,,0,,,,,,,9,1
369,1,25,1,8,7,,1,8.0,8.0,10.0,6.0,10.0,3.0,9,1
